thermoreg_reading,enzyme_activity_index,dual_lobe_signal,stress_variability,habitat_zone,activity_score,fasting_flag,health_outcome
42.0,72.0,-0.6000000000000001,1.9,c1,4.0,1.0,1
57.5,83.0,5.0,2.5,c4,5.0,1.0,1
44.400000000000006,83.0,6.800000000000001,2.0,c4,4.0,0.0,1
52.0,82.0,4.800000000000001,6.800000000000001,c2,5.0,0.0,1
40.0,65.0,-0.0,4.0,c1,4.0,NA,1
45.0,133.0,1.9,-0.7000000000000001,c1,5.0,0.0,1
44.7,95.0,4.1000000000000005,1.9,c3,2.0,1.0,0
57.400000000000006,105.0,0.6000000000000001,-2.8000000000000003,c1,2.0,1.0,1
56.6,154.0,-0.8,-1.4,c3,1.0,1.0,0
52.400000000000006,96.0,0.5,-5.9,c1,5.0,0.0,1
39.3,49.0,3.5,-10.0,c3,5.0,0.0,0
47.7,60.0,-2.1,-11.4,c2,2.0,0.0,0
44.2,NA,1.3,-1.4,c1,3.0,1.0,0
57.1,68.0,3.5,-3.1,c1,2.0,0.0,1
NA,85.0,-0.3,NA,c3,5.0,1.0,0
NA,104.0,-1.1,-4.7,c3,1.0,NA,0
44.1,121.0,-0.5,-5.0,c2,4.0,0.0,1
28.200000000000003,98.0,-2.6,-6.6000000000000005,c1,3.0,1.0,0
36.0,94.0,5.0,6.9,c3,2.0,0.0,1
NA,119.0,2.6,1.6,c1,5.0,1.0,0
46.900000000000006,80.0,5.5,9.9,c3,3.0,1.0,0
44.2,101.0,-0.2,-1.4,c3,3.0,0.0,0
63.3,171.0,1.1,-8.700000000000001,c1,1.0,0.0,0
60.3,121.0,-1.2000000000000002,-7.1000000000000005,c4,3.0,NA,0
50.400000000000006,88.0,3.6,2.0,c4,2.0,1.0,1
47.8,NA,-1.5,-1.9,c5,3.0,1.0,1
49.1,91.0,-0.8,-4.800000000000001,c1,3.0,1.0,0
52.0,118.0,5.9,0.2,c4,2.0,1.0,0
NA,101.0,-0.3,-4.5,c1,5.0,1.0,1
53.5,117.0,5.1000000000000005,2.3000000000000003,c2,2.0,0.0,0
56.0,126.0,0.7000000000000001,-1.2000000000000002,c2,4.0,0.0,1
59.5,125.0,-1.9,-7.9,c1,5.0,0.0,1
40.8,55.0,2.9000000000000004,2.0,c1,4.0,0.0,0
56.2,107.0,0.3,-0.3,c4,4.0,0.0,1
47.8,82.0,2.2,-0.2,c1,1.0,0.0,1
NA,64.0,NA,-4.0,c2,3.0,1.0,0
33.1,54.0,3.1,3.9,c4,4.0,NA,1
42.0,120.0,5.2,8.5,c1,4.0,NA,0
54.400000000000006,113.0,0.4,-3.1,c5,3.0,0.0,1
51.1,58.0,3.2,-1.5,c5,5.0,1.0,1
51.6,67.0,2.4000000000000004,2.4000000000000004,c1,3.0,0.0,1
65.8,159.0,1.9,-4.9,c2,4.0,NA,0
40.0,78.0,-2.8000000000000003,-9.4,c1,5.0,1.0,0
49.900000000000006,90.0,6.5,1.3,c5,4.0,0.0,1
52.6,135.0,4.0,3.2,c1,1.0,0.0,0
44.3,86.0,4.0,-1.9,c2,4.0,0.0,0
50.400000000000006,69.0,-4.1000000000000005,-5.300000000000001,c3,4.0,NA,0
37.4,48.0,-3.7,-13.3,c3,4.0,0.0,0
61.400000000000006,136.0,4.6000000000000005,5.0,c3,2.0,NA,0
44.7,146.0,-3.5,1.4,c1,2.0,1.0,1
66.4,150.0,3.3000000000000003,-2.6,c3,4.0,1.0,0
49.900000000000006,90.0,0.8,1.0,c3,4.0,1.0,0
58.400000000000006,108.0,-1.8,-4.0,c2,5.0,0.0,1
49.7,101.0,-0.4,-1.5,c3,2.0,1.0,0
49.900000000000006,46.0,-2.7,-5.0,c1,2.0,1.0,0
45.5,93.0,2.2,-1.0,c1,4.0,1.0,1
51.1,118.0,2.8000000000000003,-2.7,c1,5.0,1.0,1
52.7,152.0,4.7,-2.1,c1,2.0,0.0,0
43.900000000000006,119.0,5.1000000000000005,7.5,c1,2.0,0.0,0
49.2,151.0,-3.1,-11.5,c1,5.0,0.0,1
45.3,137.0,0.4,-1.3,c2,2.0,NA,0
NA,169.0,-0.3,-2.1,c3,3.0,0.0,0
49.400000000000006,100.0,6.300000000000001,3.7,c2,5.0,1.0,1
NA,131.0,-0.9,0.5,c4,4.0,NA,0
48.6,53.0,3.8,0.2,c2,2.0,1.0,1
52.2,107.0,4.1000000000000005,4.800000000000001,c2,5.0,0.0,1
39.6,98.0,3.2,9.6,c1,4.0,1.0,1
46.6,87.0,5.300000000000001,2.4000000000000004,NA,5.0,0.0,1
51.8,62.0,6.5,-4.5,c3,3.0,0.0,0
62.900000000000006,NA,6.1000000000000005,3.2,c1,4.0,0.0,0
51.900000000000006,114.0,4.3,1.2000000000000002,c1,NA,1.0,1
61.2,165.0,-1.4,-1.1,c1,3.0,0.0,0
55.3,129.0,4.4,-6.2,c2,4.0,NA,0
63.2,159.0,0.3,0.1,c1,3.0,NA,0
49.7,131.0,3.8,-0.0,c3,3.0,0.0,0
69.3,114.0,1.9,3.4000000000000004,c1,3.0,1.0,0
46.3,80.0,2.1,-2.0,c4,1.0,0.0,0
44.0,79.0,4.0,5.6000000000000005,c1,5.0,0.0,1
40.5,58.0,4.4,-4.2,c2,4.0,1.0,0
68.8,179.0,4.7,2.6,c5,3.0,0.0,0
56.7,113.0,5.1000000000000005,-1.3,c1,4.0,1.0,1
47.5,108.0,7.0,2.4000000000000004,c4,5.0,0.0,1
60.2,81.0,2.5,12.1,c1,3.0,1.0,0
55.7,132.0,-0.4,-6.0,c2,4.0,NA,1
65.9,116.0,-0.7000000000000001,-3.8,c4,1.0,0.0,0
37.8,114.0,5.1000000000000005,-2.0,c1,5.0,1.0,1
48.0,78.0,-1.3,-4.0,c1,2.0,1.0,1
46.5,130.0,-1.0,-3.1,c1,4.0,1.0,1
34.4,99.0,-2.5,-6.9,c1,3.0,1.0,0
58.6,102.0,2.8000000000000003,7.6,c2,3.0,1.0,0
48.0,135.0,3.6,6.4,c3,3.0,0.0,0
56.1,141.0,-0.3,NA,c1,3.0,0.0,1
69.0,145.0,0.4,2.2,c2,5.0,NA,0
47.3,69.0,1.7000000000000002,-2.1,c3,2.0,0.0,0
46.8,116.0,4.1000000000000005,-3.2,c4,2.0,0.0,0
51.1,104.0,-2.6,-6.9,c5,5.0,0.0,1
58.1,115.0,4.9,-2.7,c4,2.0,0.0,1
45.6,95.0,-2.2,0.5,c1,1.0,0.0,0
45.1,91.0,6.5,0.3,c1,2.0,0.0,1
58.6,NA,0.2,4.0,c3,2.0,0.0,0
53.2,65.0,-2.3000000000000003,-3.1,c1,5.0,0.0,1
33.800000000000004,26.0,0.7000000000000001,-2.7,c1,4.0,1.0,0
40.400000000000006,92.0,1.6,-2.3000000000000003,c4,1.0,0.0,0
62.2,55.0,NA,4.9,c2,3.0,1.0,1
53.400000000000006,125.0,-0.5,-2.0,c2,3.0,1.0,1
44.1,104.0,6.1000000000000005,1.6,c2,4.0,NA,1
48.8,90.0,-2.2,0.0,c1,3.0,0.0,1
50.3,128.0,5.300000000000001,NA,c1,2.0,NA,0
56.0,103.0,-2.9000000000000004,-8.3,c5,5.0,0.0,1
39.3,93.0,0.8,-0.9,c1,2.0,0.0,1
43.400000000000006,36.0,-1.2000000000000002,-10.3,c2,NA,NA,0
52.3,44.0,-3.5,-4.800000000000001,c1,2.0,NA,0
49.400000000000006,93.0,-1.7000000000000002,-1.8,c1,3.0,0.0,1
54.7,120.0,3.7,3.5,c1,1.0,0.0,0
40.3,109.0,4.7,-1.7000000000000002,c1,5.0,1.0,1
53.0,100.0,0.2,-4.6000000000000005,c3,3.0,0.0,0
58.900000000000006,122.0,0.5,-0.1,c1,5.0,0.0,1
54.1,128.0,5.0,8.1,c2,4.0,0.0,0
51.3,99.0,1.7000000000000002,0.3,c3,2.0,0.0,0
49.400000000000006,115.0,5.300000000000001,0.7000000000000001,c2,1.0,0.0,1
43.5,59.0,3.2,5.300000000000001,c1,5.0,0.0,1
49.6,55.0,-1.1,-2.1,c1,3.0,0.0,1
60.2,103.0,4.5,3.1,c1,5.0,1.0,1
49.2,120.0,4.9,6.1000000000000005,c1,NA,1.0,0
43.0,69.0,1.9,-0.4,c2,4.0,1.0,0
46.2,111.0,1.2000000000000002,-4.5,c2,3.0,0.0,0
51.8,75.0,-1.8,-3.8,c1,4.0,1.0,1
47.2,80.0,6.800000000000001,9.1,c1,5.0,0.0,1
54.0,113.0,-1.2000000000000002,5.300000000000001,c3,4.0,1.0,0
54.3,89.0,-3.0,-9.4,c1,5.0,0.0,1
NA,99.0,3.5,8.4,c2,2.0,1.0,0
61.6,49.0,0.3,-2.9000000000000004,c5,4.0,1.0,1
58.1,136.0,4.3,2.3000000000000003,c3,3.0,0.0,0
42.7,85.0,6.7,11.4,c1,1.0,NA,0
42.900000000000006,63.0,5.2,1.2000000000000002,c2,3.0,1.0,0
49.6,149.0,4.9,1.5,c5,3.0,NA,1
46.5,73.0,6.2,1.1,c3,5.0,0.0,1
41.0,71.0,3.5,1.6,c2,3.0,0.0,1
46.6,69.0,5.9,4.9,c2,1.0,1.0,1
46.400000000000006,124.0,5.6000000000000005,0.4,c4,NA,NA,0
44.8,130.0,5.6000000000000005,9.5,c1,2.0,0.0,0
47.6,132.0,-0.8,-5.5,c2,4.0,1.0,1
59.6,152.0,2.1,2.4000000000000004,c2,3.0,0.0,0
51.8,87.0,1.3,-0.4,c2,2.0,0.0,1
69.9,179.0,1.3,4.800000000000001,c1,3.0,0.0,0
51.5,97.0,-0.3,-5.2,c3,4.0,0.0,1
47.8,55.0,4.9,5.1000000000000005,c1,5.0,0.0,1
50.2,89.0,4.1000000000000005,12.2,c2,5.0,1.0,0
52.2,113.0,5.0,-3.3000000000000003,c5,5.0,0.0,1
53.6,89.0,5.1000000000000005,-1.0,c1,1.0,0.0,1
66.8,132.0,2.9000000000000004,9.8,c1,2.0,1.0,0
43.400000000000006,103.0,2.9000000000000004,0.3,c2,2.0,0.0,1
57.0,123.0,4.1000000000000005,2.4000000000000004,c2,5.0,0.0,0
51.8,121.0,0.4,-2.7,c1,1.0,0.0,1
37.6,74.0,3.2,8.200000000000001,c3,4.0,1.0,0
56.3,91.0,2.1,-6.6000000000000005,c3,5.0,0.0,0
60.3,78.0,-3.7,0.4,c1,3.0,0.0,1
43.3,86.0,-0.9,-8.700000000000001,c2,1.0,NA,0
50.1,86.0,4.800000000000001,-4.1000000000000005,c2,1.0,NA,0
36.3,74.0,5.800000000000001,-1.2000000000000002,c2,4.0,NA,1
40.1,28.0,-3.1,-4.9,c5,2.0,1.0,0
58.5,74.0,5.2,-0.0,c2,3.0,NA,1
46.400000000000006,108.0,-0.0,-4.9,c1,1.0,NA,0
41.3,41.0,0.4,-5.2,c2,5.0,1.0,0
52.0,98.0,-2.8000000000000003,-7.9,c2,5.0,1.0,1
46.0,71.0,0.2,-5.4,c2,3.0,1.0,0
46.400000000000006,70.0,2.0,1.2000000000000002,c1,3.0,1.0,1
56.1,113.0,0.6000000000000001,-3.7,c1,2.0,1.0,1
40.900000000000006,85.0,-2.4000000000000004,-15.0,c3,2.0,1.0,0
42.900000000000006,103.0,-0.4,-2.2,c1,5.0,0.0,1
51.400000000000006,73.0,7.2,7.800000000000001,c1,3.0,0.0,1
57.900000000000006,90.0,7.300000000000001,3.6,c5,1.0,0.0,1
NA,147.0,8.6,0.6000000000000001,c3,4.0,1.0,0
44.8,85.0,7.0,7.7,c1,5.0,0.0,1
57.7,123.0,7.7,-0.7000000000000001,c1,2.0,0.0,1
43.900000000000006,76.0,3.7,0.2,c2,4.0,0.0,1
64.8,137.0,0.9,-0.9,c3,5.0,NA,0
41.1,18.0,4.800000000000001,7.2,c1,1.0,0.0,1
60.8,149.0,-2.3000000000000003,-1.1,c3,4.0,NA,0
44.900000000000006,79.0,-1.8,-2.2,c1,3.0,0.0,1
66.3,94.0,0.8,3.0,c1,4.0,0.0,0
54.900000000000006,80.0,-2.4000000000000004,-8.6,c2,2.0,1.0,1
42.0,80.0,-0.6000000000000001,4.6000000000000005,c3,2.0,0.0,0
46.0,90.0,2.3000000000000003,-12.6,c3,3.0,0.0,0
56.400000000000006,115.0,-0.3,4.2,c1,2.0,1.0,1
58.6,82.0,3.6,-2.1,NA,3.0,0.0,1
49.6,123.0,4.2,3.7,c1,1.0,0.0,0
50.5,87.0,2.9000000000000004,7.1000000000000005,c1,4.0,0.0,1
NA,95.0,0.4,1.1,c2,2.0,0.0,1
51.2,96.0,1.9,1.7000000000000002,c2,4.0,0.0,1
39.8,101.0,-1.1,1.1,c4,2.0,0.0,1
43.7,89.0,0.8,-7.1000000000000005,c5,4.0,NA,0
52.0,89.0,-1.4,-8.5,c2,1.0,NA,1
59.900000000000006,108.0,4.6000000000000005,3.6,c4,2.0,0.0,0
63.1,155.0,2.6,-0.2,c1,2.0,0.0,0
56.400000000000006,139.0,4.9,1.3,c4,4.0,1.0,0
52.5,114.0,5.6000000000000005,8.5,c1,1.0,1.0,0
56.2,114.0,5.800000000000001,8.3,c2,4.0,0.0,0
44.8,154.0,2.5,-3.3000000000000003,c1,2.0,0.0,1
48.900000000000006,111.0,2.3000000000000003,2.2,c2,5.0,0.0,1
43.6,NA,3.6,-5.1000000000000005,c3,2.0,1.0,0
40.2,78.0,6.300000000000001,-2.8000000000000003,c1,1.0,1.0,0
52.8,115.0,4.7,-1.3,c4,4.0,1.0,1
51.6,21.0,3.3000000000000003,1.1,c5,2.0,0.0,1
55.7,137.0,-0.7000000000000001,-5.0,c2,3.0,NA,1
54.5,73.0,-3.2,-2.5,c1,4.0,NA,1
52.1,84.0,3.4000000000000004,1.3,c3,4.0,1.0,1
54.6,70.0,0.5,3.5,c1,2.0,0.0,1
49.8,80.0,-0.2,0.5,c1,2.0,0.0,1
53.5,97.0,-1.8,-7.6,c1,2.0,0.0,1
44.3,115.0,-2.6,-0.1,c2,2.0,1.0,1
53.1,140.0,5.300000000000001,-0.6000000000000001,c1,4.0,NA,0
55.5,162.0,-0.9,-0.7000000000000001,c1,3.0,0.0,1
44.8,94.0,0.6000000000000001,-3.1,c2,5.0,0.0,0
50.6,NA,-3.3000000000000003,1.1,c3,4.0,1.0,1
45.2,113.0,2.5,3.7,c4,3.0,1.0,1
NA,70.0,2.0,-2.8000000000000003,c4,3.0,0.0,0
41.2,59.0,4.6000000000000005,0.8,c1,3.0,1.0,1
60.3,108.0,0.3,12.5,c4,2.0,1.0,0
58.7,114.0,6.6000000000000005,-1.2000000000000002,NA,2.0,0.0,0
54.5,52.0,-3.3000000000000003,-7.5,c1,2.0,0.0,0
65.9,156.0,3.6,-1.3,c2,5.0,0.0,0
48.6,104.0,4.1000000000000005,-2.9000000000000004,c1,4.0,1.0,1
74.4,163.0,4.800000000000001,-1.9,c2,1.0,NA,0
48.3,55.0,-2.8000000000000003,-4.5,c4,2.0,0.0,0
52.2,86.0,5.2,5.0,c2,4.0,0.0,1
47.0,76.0,2.8000000000000003,-5.9,c1,3.0,1.0,0
53.1,100.0,4.9,0.6000000000000001,c3,1.0,1.0,0
56.8,111.0,-0.5,-5.5,c3,4.0,0.0,1
49.2,122.0,-2.6,-8.8,c2,4.0,0.0,0
64.4,127.0,0.4,3.0,c2,2.0,0.0,0
52.1,84.0,-1.0,-5.7,c3,4.0,0.0,0
52.3,163.0,4.0,-3.9,c1,5.0,1.0,1
42.900000000000006,81.0,4.1000000000000005,5.7,c2,3.0,1.0,1
53.5,82.0,1.1,4.7,c5,4.0,0.0,1
49.1,48.0,5.9,4.5,c3,1.0,1.0,1
45.3,95.0,4.800000000000001,-1.4,c1,3.0,0.0,0
43.900000000000006,109.0,4.2,0.9,c4,4.0,1.0,1
71.5,106.0,6.2,1.1,c1,3.0,1.0,0
48.1,114.0,4.800000000000001,2.4000000000000004,c2,3.0,0.0,1
38.5,83.0,5.5,6.300000000000001,c3,3.0,1.0,0
44.6,43.0,-4.7,-5.800000000000001,c1,4.0,NA,0
49.7,117.0,1.0,-0.8,c1,4.0,0.0,1
54.5,101.0,4.3,-0.0,c2,4.0,0.0,1
54.6,78.0,1.2000000000000002,2.3000000000000003,c1,4.0,0.0,1
55.6,135.0,-0.7000000000000001,-0.6000000000000001,c2,5.0,NA,1
45.0,117.0,6.4,-3.8,c3,3.0,0.0,0
52.900000000000006,NA,-0.7000000000000001,-9.8,c3,3.0,0.0,0
43.1,96.0,2.2,-1.1,c4,2.0,0.0,0
45.2,98.0,1.8,4.1000000000000005,c5,1.0,0.0,1
42.8,86.0,-0.7000000000000001,2.8000000000000003,c5,2.0,0.0,1
40.6,70.0,5.5,6.4,c2,2.0,0.0,1
58.7,111.0,NA,-1.2000000000000002,NA,3.0,1.0,1
55.7,135.0,-2.5,2.4000000000000004,c3,5.0,NA,0
58.0,125.0,-3.7,-7.9,c4,4.0,1.0,1
50.5,49.0,4.2,0.6000000000000001,c3,5.0,0.0,1
56.400000000000006,53.0,1.8,-6.0,c3,2.0,0.0,0
36.1,27.0,-1.4,-4.3,c4,1.0,1.0,0
57.1,75.0,5.300000000000001,-0.6000000000000001,c2,1.0,0.0,1
51.6,82.0,-1.4,3.7,c2,3.0,0.0,1
55.2,97.0,4.1000000000000005,7.7,c1,1.0,0.0,0
53.2,104.0,1.6,0.0,c3,2.0,0.0,1
42.3,86.0,-1.1,-0.6000000000000001,c1,2.0,0.0,1
38.2,79.0,-2.6,-6.5,c1,4.0,1.0,0
44.5,122.0,5.4,-7.7,c1,5.0,NA,0
54.7,63.0,1.2000000000000002,-3.7,c2,1.0,1.0,1
55.7,119.0,-2.9000000000000004,-0.9,c2,1.0,0.0,1
39.2,91.0,3.2,3.1,c4,2.0,0.0,1
42.3,53.0,1.0,-2.4000000000000004,c4,3.0,1.0,0
44.400000000000006,105.0,4.3,5.300000000000001,c1,2.0,1.0,0
47.3,106.0,5.1000000000000005,0.9,c1,2.0,0.0,1
39.3,81.0,4.1000000000000005,-2.8000000000000003,c1,1.0,0.0,0
38.8,16.0,-2.2,-0.4,c1,3.0,0.0,0
43.6,115.0,-2.4000000000000004,-6.300000000000001,c3,1.0,1.0,0
50.8,108.0,4.5,6.7,c3,3.0,1.0,0
40.7,95.0,2.0,-8.4,c1,4.0,1.0,0
49.2,7.0,2.6,-1.7000000000000002,c2,5.0,0.0,0
58.6,100.0,4.3,4.7,c4,2.0,0.0,0
39.7,44.0,4.6000000000000005,4.5,c1,4.0,1.0,1
48.5,132.0,1.5,-1.2000000000000002,c4,3.0,1.0,0
58.400000000000006,84.0,-3.9,-3.8,c1,2.0,1.0,1
46.8,135.0,4.0,2.5,c1,1.0,0.0,1
45.6,118.0,4.9,-3.6,c2,3.0,0.0,1
59.5,122.0,2.0,-1.4,c1,5.0,1.0,1
47.7,127.0,2.2,1.3,c1,5.0,1.0,1
59.0,90.0,-2.5,-1.6,c1,3.0,1.0,1
53.6,86.0,-0.3,-2.1,c1,4.0,1.0,1
47.400000000000006,121.0,-1.7000000000000002,-5.5,c2,2.0,0.0,1
54.0,82.0,4.1000000000000005,-3.7,c1,4.0,0.0,1
52.7,69.0,0.6000000000000001,NA,c1,1.0,0.0,1
58.3,105.0,NA,0.0,c2,3.0,0.0,1
45.8,69.0,4.3,6.4,c2,4.0,1.0,1
50.5,151.0,1.3,-5.0,c3,2.0,0.0,0
49.7,120.0,2.4000000000000004,1.0,c2,1.0,0.0,1
55.8,94.0,5.4,0.2,c4,5.0,0.0,1
NA,60.0,-0.4,-1.7000000000000002,c1,2.0,1.0,0
58.3,123.0,7.6,17.400000000000002,c3,1.0,1.0,0
53.900000000000006,139.0,2.6,4.5,c2,3.0,0.0,0
39.6,90.0,0.4,-4.5,c4,4.0,1.0,0
59.8,91.0,5.1000000000000005,1.8,c1,2.0,1.0,1
68.0,92.0,-0.4,-3.5,c5,5.0,1.0,1
NA,104.0,5.2,3.5,c4,2.0,0.0,0
61.6,128.0,0.9,-7.2,c1,3.0,0.0,0
50.8,89.0,2.0,1.5,c2,1.0,1.0,1
36.9,105.0,2.6,-8.3,c1,1.0,0.0,0
35.4,90.0,7.0,-2.6,c1,2.0,0.0,1
52.2,110.0,5.2,11.4,c2,2.0,0.0,0
45.400000000000006,106.0,1.5,NA,c2,4.0,0.0,0
42.8,51.0,NA,3.8,c2,4.0,0.0,0
49.7,86.0,-3.9,-8.5,c1,5.0,0.0,0
NA,81.0,5.4,-5.800000000000001,c1,3.0,0.0,1
38.5,91.0,2.5,-3.9,c1,3.0,1.0,1
46.6,67.0,5.4,14.5,c1,2.0,NA,0
62.2,NA,-0.4,-8.0,NA,2.0,NA,0
41.6,NA,-0.3,5.7,c1,3.0,1.0,1
57.1,128.0,5.5,4.7,c4,3.0,0.0,0
46.3,62.0,-1.4,-2.3000000000000003,c3,3.0,1.0,0
54.5,120.0,-2.3000000000000003,-6.800000000000001,c5,4.0,0.0,1
58.900000000000006,86.0,7.0,0.7000000000000001,c1,1.0,1.0,1
56.1,84.0,4.4,4.6000000000000005,c1,1.0,0.0,1
57.400000000000006,109.0,-4.3,0.3,c1,5.0,0.0,1
40.900000000000006,117.0,3.1,1.9,c1,2.0,1.0,1
59.1,93.0,1.3,2.6,c5,5.0,1.0,1
43.3,41.0,3.5,-0.4,c2,2.0,0.0,0
52.2,78.0,1.1,8.6,c5,1.0,0.0,1
52.2,93.0,6.7,5.2,c4,3.0,1.0,1
54.0,157.0,4.2,10.7,c2,2.0,1.0,0
52.900000000000006,115.0,6.0,-0.4,c2,5.0,1.0,1
43.400000000000006,69.0,0.4,-1.4,c1,3.0,0.0,0
39.400000000000006,78.0,-1.7000000000000002,1.4,c3,3.0,1.0,0
57.1,NA,NA,-3.4000000000000004,c2,2.0,1.0,1
51.6,96.0,-1.3,-0.5,c1,1.0,0.0,1
59.400000000000006,110.0,2.0,-4.0,c4,3.0,0.0,1
49.8,89.0,4.5,0.6000000000000001,c3,2.0,0.0,0
38.900000000000006,100.0,-3.0,-8.0,c5,3.0,0.0,1
NA,99.0,NA,-1.5,c1,3.0,0.0,1
47.2,119.0,5.6000000000000005,NA,c3,5.0,0.0,0
52.900000000000006,134.0,5.1000000000000005,0.6000000000000001,c3,3.0,1.0,0
45.0,108.0,1.4,2.3000000000000003,c1,5.0,0.0,1
63.3,117.0,4.7,-2.0,c1,1.0,NA,0
43.1,51.0,6.800000000000001,-4.7,c1,4.0,0.0,0
47.5,90.0,2.0,-2.3000000000000003,c1,3.0,1.0,1
51.0,84.0,5.4,12.2,c3,2.0,1.0,0
41.400000000000006,65.0,-0.5,0.1,c4,1.0,1.0,0
52.8,98.0,-0.6000000000000001,-5.800000000000001,NA,4.0,0.0,1
63.1,135.0,0.1,0.4,c1,2.0,0.0,0
46.2,77.0,-1.2000000000000002,-3.2,c3,1.0,NA,0
53.3,69.0,4.6000000000000005,4.0,c1,4.0,NA,1
28.200000000000003,37.0,5.6000000000000005,7.1000000000000005,c1,2.0,0.0,1
49.8,145.0,0.8,-0.1,c4,2.0,0.0,0
47.7,111.0,4.9,3.2,c5,1.0,0.0,1
43.6,64.0,0.4,5.1000000000000005,c5,3.0,1.0,1
58.8,150.0,2.9000000000000004,3.2,c2,5.0,1.0,0
47.5,90.0,3.5,2.3000000000000003,c3,5.0,0.0,0
48.7,159.0,-0.7000000000000001,-2.1,c2,2.0,1.0,0
47.1,102.0,4.0,-0.5,c3,2.0,1.0,0
34.800000000000004,90.0,2.7,-4.5,c1,5.0,1.0,1
41.1,108.0,2.8000000000000003,3.7,c1,4.0,NA,1
57.900000000000006,153.0,-2.3000000000000003,1.7000000000000002,c5,2.0,0.0,1
33.300000000000004,NA,0.1,0.3,c1,5.0,1.0,0
44.0,128.0,2.9000000000000004,3.3000000000000003,c4,5.0,1.0,1
47.0,78.0,5.2,-0.9,c1,2.0,1.0,1
64.10000000000001,114.0,-0.6000000000000001,-4.7,c4,5.0,0.0,1
56.3,NA,5.4,-2.3000000000000003,c5,4.0,1.0,1
45.7,118.0,-1.8,-4.3,c1,5.0,0.0,1
NA,109.0,2.9000000000000004,5.1000000000000005,c2,2.0,0.0,0
44.2,135.0,-1.5,-5.9,c4,NA,0.0,1
58.2,NA,8.0,5.0,c1,3.0,1.0,0
39.3,83.0,3.3000000000000003,4.3,c1,2.0,0.0,1
58.7,89.0,NA,7.6,c1,3.0,1.0,1
46.900000000000006,122.0,5.5,-3.8,c1,3.0,1.0,1
41.900000000000006,30.0,0.0,-3.6,c1,2.0,1.0,0
48.400000000000006,117.0,0.5,-4.3,c1,5.0,1.0,1
52.400000000000006,82.0,-3.0,-8.0,c1,1.0,0.0,0
46.2,128.0,5.4,1.5,c5,5.0,0.0,1
54.6,71.0,0.1,-9.8,c1,3.0,0.0,0
45.5,75.0,4.1000000000000005,0.4,c1,3.0,1.0,1
55.1,121.0,5.7,3.5,c4,5.0,1.0,1
53.7,123.0,3.3000000000000003,-3.2,c3,3.0,0.0,0
49.7,83.0,-1.2000000000000002,-4.7,c2,2.0,1.0,0
46.6,85.0,0.9,-0.8,c2,2.0,NA,0
51.400000000000006,128.0,4.800000000000001,3.1,c1,4.0,1.0,1
54.6,135.0,4.7,-4.4,c5,4.0,0.0,1
66.7,119.0,0.4,1.7000000000000002,c4,3.0,1.0,0
57.7,97.0,2.8000000000000003,3.9,c1,2.0,0.0,0
NA,77.0,4.1000000000000005,-1.1,c2,5.0,0.0,1
74.9,149.0,0.3,5.800000000000001,c3,3.0,NA,0
54.3,129.0,4.0,3.9,c4,3.0,0.0,0
54.0,111.0,-1.3,-1.4,c1,4.0,0.0,1
55.8,85.0,3.9,4.7,c5,2.0,0.0,1
NA,135.0,-1.9,-7.6,c4,4.0,0.0,1
46.6,38.0,-2.7,-5.4,c2,NA,0.0,0
46.1,117.0,-1.5,-0.3,c2,2.0,0.0,1
55.3,115.0,2.6,-2.7,c2,2.0,1.0,1
48.8,111.0,5.300000000000001,1.6,c4,5.0,1.0,0
51.3,81.0,-0.0,0.9,c2,4.0,0.0,1
58.900000000000006,111.0,-1.2000000000000002,-1.3,c4,2.0,1.0,1
57.1,120.0,-1.6,-2.9000000000000004,c4,1.0,1.0,1
48.900000000000006,96.0,-2.4000000000000004,-3.5,c3,2.0,0.0,0
44.8,43.0,4.7,1.8,c1,2.0,1.0,0
59.2,162.0,-3.2,-0.8,c2,3.0,0.0,0
56.400000000000006,128.0,5.6000000000000005,12.1,c1,4.0,NA,0
37.3,80.0,3.4000000000000004,2.6,c1,1.0,1.0,0
47.7,99.0,-4.5,-0.1,c3,3.0,1.0,0
51.5,148.0,3.7,-0.2,c2,3.0,0.0,0
56.400000000000006,91.0,5.300000000000001,0.2,c1,2.0,1.0,1
57.400000000000006,87.0,NA,-0.4,c3,4.0,1.0,1
52.400000000000006,127.0,0.7000000000000001,-4.9,c1,3.0,NA,1
54.8,121.0,1.4,-1.6,c5,4.0,0.0,1
50.7,74.0,0.2,2.3000000000000003,c3,4.0,0.0,1
44.8,121.0,3.9,6.1000000000000005,c1,5.0,0.0,1
48.1,105.0,-2.1,-5.6000000000000005,c4,4.0,0.0,1
50.3,76.0,3.9,0.4,c1,4.0,1.0,1
49.900000000000006,113.0,5.1000000000000005,2.8000000000000003,c1,3.0,NA,1
35.1,84.0,-2.5,-2.8000000000000003,c2,2.0,1.0,1
47.0,93.0,1.5,2.2,c1,1.0,0.0,1
50.6,112.0,-4.800000000000001,-7.5,c4,3.0,NA,1
47.900000000000006,113.0,4.3,1.3,c5,4.0,0.0,1
48.2,NA,-1.8,2.5,c3,3.0,1.0,0
54.1,110.0,-1.3,-3.9,c2,1.0,0.0,1
41.5,79.0,6.300000000000001,1.4,c1,2.0,1.0,1
37.1,85.0,2.3000000000000003,0.0,c1,3.0,NA,1
47.400000000000006,128.0,3.9,NA,c1,3.0,1.0,1
