record_id,thermoreg_reading,enzyme_activity_index,dual_lobe_signal,stress_variability,habitat_zone,activity_score,fasting_flag,health_outcome,station_code,ingest_marker,calibration_tag,diagnostic_noise,thermoreg_reading_fahrenheit
P47447392,54.2,129.0,22.0,-2.4000000000000004,c4,4.0,1.0,1,Z-QYF,1.0,A,2.3805282142854822,36.49809293866219
P77797242,36.7,162.26522772177304,4.7,1.5,c1,3.0,0.0,1,Z-TRP,1.0,A,1.289765283102967,16.888006151386545
P49222262,-30.01867350217315,79.0,-34.0,-0.5,c3,3.0,1.0,0,Z-GVV,1.0,A,-0.7766876261269406,31.02589995509324
P35874596,,90.0,4.800000000000001,-0.3,c1,5.0,0.0,1,Z-XPF,1.0,A,1.2550690408247205,28.09735263361231
P71897570,33.5,66.0,1.7000000000000002,-9.2,c3,5.0,0.0,0,Z-VRA,1.0,A,-1.12548155375882,13.2347453298811
P31306349,53.3,107.0,2.0,,,4.0,0.0,0,Z-AFO,1.0,A,0.5678462426997731,35.501338313903865
p27779776,47.1,55.0,-3.2,,c3,2.0,1.0,0,Z-VTY,1.0,A,-0.9978805428110844,28.57965744027024
P72299778,33.4,43.0,2.7,-3.7,c1,2.0,0.0,0,Z-MXX,1.0,A,1.3296107949455107,13.107142916948805
P14093141,56.900000000000006,73.0,-1.2000000000000002,3.1,c1,2.0,1.0,1,Z-UEU,1.0,A,0.5303689536449195,39.556112816968266
P43335359,61.6,95.0,-1.5,-0.8,c1,2.0,1.0,0,?,1.0,A,1.3127053368384414,44.91505560190041
p85039183,62.1,101.0,0.4,-6.1000000000000005,c5,4.0,0.0,1,Z-WXX,1.0,A,0.7703381119228984,45.411119080669145
P90653451,53.0,77.0,0.6000000000000001,-4.0,c1,2.0,1.0,1,Z-NNU,1.0,A,-0.0545022057492273,35.23060796586324
P16236455,50.5,122.0,5.2,-0.2,c3,2.0,0.0,0,Z-QWJ,,,,32.41452324719404
P89536627,60.8,168.0,6.1000000000000005,4.4,c1,2.0,0.0,0,Z-EHL,1.0,A,-0.24470345380657,43.95340958806217
P66829027,63.6,145.0,-0.7000000000000001,-3.0,c2,1.0,0.0,0,Z-EMG,1.0,A,0.0734649349295642,47.14145226806089
P60410451,59.2,100.0,4.2,6.7,c2,2.0,0.0,0,Z-NWL,1.0,A,0.5025607560468719,42.202118325880626
P59406162,42.6,93.0,4.1000000000000005,5.6000000000000005,c1,1.0,1.0,1,,1.0,A,0.5497533464066332,23.526161579931788
P13882958,51.8,101.0,4.0,-4.7,c2,3.0,1.0,1,Z-BMV,1.0,A,-0.0054856140685931,33.8121036789343
P97752771,53.7,90.0,5.300000000000001,-2.9000000000000004,c1,2.0,1.0,1,Z-AMH,1.0,A,0.6882100373427209,35.955645298622855
P66184251,35.7,112.0,-1.4,-0.3,c1,2.0,1.0,1,Z-OPZ,1.0,A,-0.8712842105014694,15.713447279744935
,,,-0.0,-3.8,c2,3.0,0.0,1,Z-KOT,,A,0.2010345628294714,36.22424593658697
P96233271,68.4,91.0,3.3000000000000003,0.6000000000000001,c3,2.0,0.0,0,Z-QBI,1.0,A,-1.4620493238424024,52.4569264338145
P89890844,55.3,148.0,0.4,1.1,c1,2.0,0.0,0,Z-QEM,1.0,A,0.2856036735764516,37.75942549220712
P62147119,62.0,104.0,4.1000000000000005,5.6000000000000005,c1,5.0,0.0,0,Z-VHB,1.0,A,-0.1946792862872952,45.260717732975806
P21726600,51.6,96.0,3.8,-3.5,c1,1.0,1.0,1,Z-SYX,1.0,A,1.4547490813239647,33.64623257115834
P26559224,49.6,107.0,7.4,-4.5,c3,5.0,0.0,1,Z-VJZ,1.0,?,-0.5222282452222651,31.34103508414561
P25435493,53.2,147.0,-2.4000000000000004,-4.2,c1,5.0,1.0,1,Z-SJI,1.0,A,-0.5814193936058286,35.43144251072878
P90760555,43.6,97.0,4.0,-1.8,c4,5.0,,1,Z-NKB,1.0,A,,24.657560168140108
P68842145,42.400000000000006,99.0,3.5,1.7000000000000002,c1,5.0,1.0,1,Z-GAA,1.0,A,0.7352097852742246,23.326023314890502
p38397473,60.3,140.0,-0.2,,c1,4.0,0.0,1,Z-SGG,1.0,A,-1.3883916016721984,43.396741014524295
P24909989,,146.0,-0.2,-5.9,c2,2.0,0.0,0,Z-YPB,1.0,A,1.3730454523215767,44.35108108579867
P48644260,42.2,101.0,2.6,9.5,,2.0,0.0,0,Z-EFG,1.0,A,,23.08004315971385
P62785895,57.900000000000006,141.0,2.0,-1.4,c2,3.0,0.0,0,Z-ODV,1.0,A,-0.8180277835401073,40.71198924098478
P52571108,49.5,83.0,5.2,0.5,c2,3.0,0.0,0,Z-UPE,1.0,A,-2.132631886651373,31.21736021954581
P70751332,-26.41867350217315,58.0,58.00000000000001,3.9,c5,4.0,0.0,1,Z-FZP,1.0,A,-0.0166915388693731,35.058277170413874
P58421043,53.8,156.0,1.0,1.5,c3,1.0,0.0,0,Z-ZHH,1.0,A,0.50354387566177,36.14196775491557
P21288978,58.1,86.0,45.0,-0.4,c4,2.0,0.0,1,Z-YYW,1.0,A,1.6969939469211817,40.94915421311887
P82072175,50.8,87.0,-3.6,5.0,c4,4.0,0.0,1,Z-MNH,1.0,A,0.7434572216703448,
P81114175,61.400000000000006,110.0,-10.0,-8.9,?,3.0,1.0,1,Z-RTF,1.0,A,0.0701555957690494,44.691457957717425
P74158277,52.6,91.0,-2.0,-8.0,c3,2.0,,0,Z-RZA,1.0,A,-0.6503381572117434,34.78471555783932
P48078161,55.2,89.0,2.2,-6.4,c2,,0.0,0,Z-RBJ,1.0,A,-0.2497811337643928,37.6176584522258
P13639123,43.5,102.0,3.4000000000000004,1.4,c2,,1.0,1,Z-HIC,1.0,A,2.2417225138237185,
P97035299,67.4,142.0,,5.300000000000001,c3,4.0,0.0,0,Z-PVT,1.0,A,1.916194228907176,51.42793109634351
P98855905,53.900000000000006,123.0,3.8,0.3,c2,1.0,1.0,1,Z-DSH,1.0,A,0.8158190224156803,36.228424308844694
,55.900000000000006,125.0,1.9,2.0,c2,4.0,1.0,1,Z-AEN,1.0,A,-1.243932883422263,38.416976828105895
P29969579,37.3,67.0,3.9,3.7,c1,1.0,0.0,1,Z-VZD,1.0,A,0.2716310261205586,17.52632769909613
P17073775,43.6,78.0,3.5,-0.1,c5,3.0,0.0,1,Z-OQR,1.0,A,0.7706279271309093,24.59568179228809
P63871249,60.1,147.0,-0.7000000000000001,-0.4,c1,3.0,0.0,0,Z-PEM,1.0,A,-1.0796389779721811,
P65812198,52.5,90.0,4.800000000000001,1.7000000000000002,c1,3.0,0.0,1,Z-SEV,1.0,A,0.5285036376528102,
P78196503,,60.0,-0.3,-3.6,c1,2.0,0.0,0,Z-RPR,1.0,A,0.599433332612799,14.775982386539669
P33148792,,139.0,-4.0,-7.300000000000001,c3,3.0,0.0,1,Z-RSF,1.0,A,-0.0050201991453947,41.34460936085437
p27983166,45.8,93.0,-2.7,-3.0,c1,4.0,0.0,1,Z-JYE,1.0,A,-0.6921009359235455,27.10595476082549
P46241875,61.5,106.0,-1.6,2.1,c4,2.0,0.0,0,,1.0,A,1.3406797353028463,44.70185287289041
P79894888,49.5,86.0,5.5,-1.9,c2,3.0,0.0,1,Z-DHR,1.0,A,,31.209478892566704
P91799283,51.8,133.0,-3.4000000000000004,-6.6000000000000005,c3,2.0,0.0,1,Z-MJV,1.0,,0.5836816495100783,33.84236017418477
P70729808,59.6,132.0,6.800000000000001,5.1000000000000005,c1,5.0,,0,Z-WWO,,A,0.9128342437925407,42.61059120732484
P40945639,43.0,95.0,4.4,9.7,c2,4.0,1.0,0,Z-SGL,,A,-0.6634593812649726,
P63030758,42.2,56.0,2.0,2.0,c3,5.0,,0,Z-IHW,1.0,A,0.5928292919652551,23.064378729494543
P14612259,48.6,104.0,0.3,-4.800000000000001,c1,3.0,0.0,1,Z-XVT,1.0,A,1.3754530187392782,30.231514216417033
P99279833,,106.0,49.0,-1.2000000000000002,c2,2.0,0.0,1,Z-NRN,1.0,A,0.683343342821322,39.444555196591
P22872499,39.5,58.0,-3.8,-0.8,c3,1.0,0.0,0,Z-FYZ,1.0,A,-0.2544329843422441,20.022104726478585
p44974372,36.8,62.0,0.5,-2.5,c3,4.0,1.0,0,Z-JKH,1.0,A,0.316518030210959,
P60000978,56.8,130.0,1.4,-5.6000000000000005,c4,4.0,0.0,1,Z-OED,1.0,A,,39.41348834339413
P53906737,45.3,126.0,-13.0,1.6,c2,4.0,1.0,1,Z-QKW,1.0,A,-0.5683756712761618,26.573195186896967
P79729803,47.0,67.0,6.7,5.6000000000000005,c1,4.0,1.0,1,Z-BZH,1.0,A,0.0215047557153864,28.469965883717453
P39791183,35.300000000000004,50.0,-15.0,-7.9,c4,1.0,0.0,0,Z-CNZ,1.0,A,-0.2220556071455875,15.288706382538509
P78199401,44.7,110.0,5.7,-2.3000000000000003,c5,3.0,0.0,1,Z-EOZ,1.0,A,-0.5862313283812309,25.88918617083216
P55781619,50.1,254.9815675101868,2.1,,c2,2.0,0.0,0,Z-CZG,1.0,A,-0.7819373288619501,31.931894330319643
P52439462,57.6,128.0,,-1.7000000000000002,c1,3.0,1.0,1,Z-JIJ,1.0,A,-1.38151884643967,40.37340071860603
P45350600,44.0,79.0,1.2000000000000002,0.8,c1,,0.0,1,Z-YNY,1.0,A,0.4182910680115417,25.05892850388825
,63.400000000000006,138.0,-0.2,2.3000000000000003,c3,3.0,0.0,0,Z-AMX,1.0,A,-0.5858408101741074,
P51198920,44.7,54.0,5.1000000000000005,4.7,c1,3.0,0.0,1,Z-JCL,1.0,A,1.0160151345315005,25.838995782381794
P21565753,44.7,106.0,4.4,-3.3000000000000003,c1,2.0,1.0,1,Z-JBQ,1.0,A,-0.0319930810836112,25.852173785733427
P11540300,62.5,65.0,-17.0,-4.3,c2,3.0,1.0,1,Z-FQV,1.0,A,0.1837128813658509,45.836217967080216
P30093096,51.900000000000006,128.0,-2.1,2.6,c3,2.0,0.0,0,Z-WNQ,1.0,A,-0.3010934862204993,
P87417849,45.7,92.0,27.0,-1.4,c2,3.0,,0,Z-CBI,1.0,B,,
P28033697,48.900000000000006,110.0,6.300000000000001,7.2,c2,2.0,0.0,0,Z-HPB,1.0,A,-1.4416191650332388,
P18092241,61.0,125.0,,6.9,c3,2.0,0.0,0,Z-YBI,1.0,A,-0.0327600803952804,44.17766219787853
P91667765,61.900000000000006,74.0,29.000000000000004,4.2,c3,5.0,0.0,0,Z-DNB,1.0,A,0.399867849725705,45.195825376631134
P22645531,43.6,126.0,-0.6000000000000001,-0.3,c1,2.0,,1,Z-GJU,1.0,A,-0.9146754536305368,24.648861386567695
P46697717,49.8,109.0,0.1,1.7000000000000002,c1,3.0,1.0,1,Z-CAS,1.0,A,-0.4382911454395451,
P88038270,50.900000000000006,122.0,49.0,-3.6,,3.0,1.0,1,Z-JGK,1.0,A,-0.3129796715816945,32.811411449008155
,42.3,66.0,,8.4,c1,3.0,0.0,1,Z-OTT,1.0,A,2.4338317829109943,23.12383900535062
P49737609,49.7,106.0,1.9,-7.6,c1,,0.0,1,Z-SUG,1.0,A,1.4421564191793297,31.498834526150052
P67433365,50.2,65.0,43.0,3.5,c2,,0.0,1,Z-KMH,1.0,A,0.7915795043260071,32.047905744065304
P84020732,59.3,120.0,2.4000000000000004,0.3,c1,4.0,0.0,1,Z-PSE,1.0,A,2.3167485867795654,
P51151185,59.8,91.0,-2.4000000000000004,-6.300000000000001,c3,1.0,0.0,0,Z-QES,,A,2.0731395221457087,42.86682525480081
p21142173,47.5,231.0,3.7,-2.5,c1,1.0,0.0,0,Z-RQR,1.0,A,0.8566585739716245,29.037115414768927
P12617124,48.400000000000006,,-24.000000000000004,-1.4,c5,3.0,1.0,1,Z-KVX,1.0,A,0.155845493561186,30.074421705252696
P84713864,55.5,145.0,4.5,5.7,c1,2.0,1.0,0,Z-PIJ,1.0,A,-1.3577173166806324,37.97863071850072
P98178484,45.5,86.0,,2.4000000000000004,c1,2.0,0.0,1,Z-NQD,1.0,A,-1.1262862516468537,
P28554052,54.900000000000006,119.0,1.5,-1.5,c3,2.0,1.0,1,Z-IJV,1.0,A,-0.3529105012255536,37.297761365636624
P95166474,49.5,,-1.3,2.7,c4,3.0,1.0,1,Z-KAL,1.0,A,-0.32882170068933,31.208841613677063
P66214198,42.400000000000006,58.0,3.7,,c1,5.0,1.0,1,Z-QGA,1.0,A,,23.275412800352413
P33633003,42.5,69.0,-0.7000000000000001,-2.4000000000000004,c4,2.0,1.0,0,Z-HLW,1.0,A,-0.9883596060538838,
P41257329,61.7,146.0,2.9000000000000004,0.1,c3,2.0,0.0,0,Z-PIN,1.0,A,0.9446035815245858,45.02352826427992
P84969053,48.900000000000006,92.0,-6.2,3.5,c2,1.0,,1,Z-ATC,1.0,A,-0.7247079328170283,30.592206687710313
P23069505,,102.0,44.0,-1.3,c3,,0.0,0,Z-AKK,1.0,A,-0.008319570071904,46.7631868450848
P50959453,46.0,76.0,6.0,7.2,c2,1.0,0.0,0,Z-HQI,1.0,A,-1.1670097445741816,27.37727365356581
P49066079,52.5,71.0,-65.0,-14.5,c1,2.0,,0,Z-MJK,1.0,A,0.1634238079690276,34.62084681018344
P70630381,69.3,80.0,2.9000000000000004,-3.1,c1,2.0,,1,Z-TJS,1.0,A,-1.8776221109880695,53.53409050716417
P95047754,41.7,40.0,4.9,,c1,2.0,1.0,1,Z-LJL,1.0,A,-0.0982748487051274,22.483519298030487
P68801786,,76.0,6.800000000000001,3.8,c2,4.0,0.0,1,Z-IUX,1.0,A,0.7556136830502665,
P90675985,60.5,136.0,-2.0,-4.5,c1,1.0,1.0,1,Z-UBG,1.0,A,-1.8171639278388243,43.5793111815851
P75870167,43.5,157.0,-0.6000000000000001,-2.6,c1,3.0,0.0,1,Z-UMU,,A,-0.3057581218142657,24.558718051462336
P41068406,50.0,99.0,4.1000000000000005,-1.0,c1,2.0,0.0,1,Z-YSV,1.0,,-1.0301551201668622,31.813642723043895
P49644631,45.5,58.0,-0.4,3.5,c3,3.0,1.0,0,Z-BEA,1.0,A,-0.445915518038519,26.726736105935736
P27015001,52.3,103.0,5.300000000000001,-1.2000000000000002,c3,1.0,1.0,0,Z-HGB,1.0,A,-0.7451731856508138,
P23192183,42.6,107.0,4.2,5.300000000000001,c3,2.0,0.0,0,Z-SDK,1.0,A,,23.445174135328323
P44643598,48.7,126.0,-1.1,0.3,c5,4.0,1.0,1,Z-LFP,1.0,A,,30.380539209050244
P82387028,53.8,132.0,-3.7,-8.9,,5.0,1.0,1,Z-VXE,1.0,A,0.4397344611335221,36.04833793900881
P57019374,42.1,102.0,49.0,1.1,c1,2.0,0.0,1,Z-EZO,1.0,A,-0.1567964739560308,22.925220023531644
P49637943,44.6,94.0,5.2,2.9000000000000004,c2,3.0,0.0,1,Z-GGB,1.0,A,-3.628616780091652,25.699243733187
P78020536,47.400000000000006,116.0,-0.5,5.1000000000000005,c2,4.0,1.0,0,Z-ZML,1.0,A,,28.873554497613213
P49785001,38.7,,3.1,-0.4,c1,4.0,0.0,1,Z-JPK,1.0,A,0.2172710002296136,19.140661091963494
P39996912,46.8,41.0,4.3,17.5,c1,3.0,0.0,0,Z-HZT,1.0,A,-0.8032244960112644,28.196951154811284
P78333142,51.1,158.0,0.5,2.0,c4,3.0,0.0,0,Z-GGI,1.0,A,0.6785263939732796,33.069168859126115
p48845186,47.0,251.55651771929072,-11.0,-1.2000000000000002,c2,4.0,1.0,0,Z-LML,1.0,A,0.3367223435550804,28.404059525704145
P71684510,,111.0,4.7,6.300000000000001,c2,,1.0,0,Z-LIT,1.0,A,0.051899681003251,29.55761156361448
P15701903,50.0,25.0,5.7,-3.9,c3,3.0,1.0,0,Z-QNA,1.0,A,-0.0379364318369019,31.820884961840733
P99008109,44.900000000000006,133.0,6.0,8.6,c4,2.0,1.0,0,Z-XIN,1.0,A,0.5297440517560262,26.098308838109176
P45288040,55.7,141.0,4.0,-6.9,c4,,0.0,1,Z-CUK,1.0,A,,38.21956309280189
P44912873,61.7,78.0,2.6,4.3,c4,3.0,0.0,0,Z-SAH,1.0,A,-0.6762565049124863,44.92380312321598
P90970732,46.400000000000006,86.0,28.000000000000004,-1.7000000000000002,c1,3.0,1.0,1,Z-JPM,1.0,A,0.287217392963727,27.820576470240965
P67137668,54.0,114.0,4.0,-1.5,c3,3.0,1.0,0,Z-CAN,1.0,A,-1.599955070396494,36.366784083299365
P48323979,48.2,63.0,1.7000000000000002,7.4,c1,3.0,0.0,1,Z-OOG,1.0,A,0.5642892952198169,29.843445601088177
P17539106,53.1,119.0,-3.5,-5.1000000000000005,?,3.0,0.0,1,Z-ZCI,1.0,B,1.2644348934782284,35.289386105346544
P65088775,62.7,150.0,3.6,-4.9,c1,3.0,1.0,0,Z-PXS,1.0,A,0.7859321115784771,
P20129628,54.2,116.0,-1.1,1.5,c2,1.0,0.0,1,Z-RSI,,A,0.0937870640218532,36.57793588716289
P61934984,36.0,34.0,,-7.4,c5,4.0,0.0,0,Z-VLC,1.0,A,0.395326010362656,16.039269150712876
P32923010,53.8,79.0,2.5,6.4,c3,1.0,0.0,0,Z-VHS,1.0,A,0.6505010511571361,
P76881303,60.0,114.0,2.0,0.1,c1,5.0,0.0,1,Z-SRP,1.0,A,-0.1756961275344449,43.09577368978108
P35195205,48.400000000000006,,4.4,-3.1,?,5.0,0.0,1,Z-VLD,1.0,A,2.4868180915201408,
P97990271,58.1,108.0,5.9,7.0,c2,5.0,1.0,0,Z-BQK,1.0,A,0.2903382496223164,40.96071325506049
P50157989,44.6,,3.6,3.7,c2,1.0,1.0,0,Z-XQA,1.0,A,0.2439253260048316,25.78896012963249
P41496385,38.3,32.0,-1.3,-11.7,c3,1.0,0.0,0,Z-XPC,1.0,A,-0.5156169500215214,18.630147564299534
P30593238,51.3,124.0,4.5,2.1,c1,3.0,0.0,0,Z-UNA,1.0,A,0.772876923978152,33.27052116949376
P54046155,36.1,94.0,5.6000000000000005,4.5,c3,2.0,1.0,1,Z-JRK,1.0,A,-0.0548984521075201,
P94252453,48.2,111.0,4.1000000000000005,3.0,c2,5.0,1.0,1,Z-HXI,1.0,B,0.8639680357355557,29.842060883957675
P21894268,60.5,129.0,0.2,-2.2,c5,4.0,0.0,1,Z-YTO,1.0,B,0.5450547018855596,43.58158036380953
P48519526,34.9,67.0,1.8,3.1,c3,5.0,1.0,1,Z-TUM,1.0,A,-1.374871342274523,14.812133848283471
P52048313,39.900000000000006,67.0,5.7,5.800000000000001,c4,5.0,0.0,1,Z-MCK,1.0,A,0.0867149727549432,20.48452883677492
p44411734,41.900000000000006,59.0,-1.5,-2.8000000000000003,c1,5.0,1.0,0,Z-RWZ,1.0,A,,22.7117097935458
P17866853,49.7,141.0,3.0,-0.0,c4,1.0,1.0,0,Z-WWP,1.0,A,0.9690816400924656,31.43012126260136
p91183066,47.2,95.0,-0.0,-1.0,c4,5.0,0.0,0,Z-KHY,1.0,A,0.1823889863344387,28.70854892918412
P91754959,61.400000000000006,74.0,-0.8,-4.9,c2,1.0,0.0,1,Z-JNN,1.0,A,-1.581455010320356,44.59222743526479
P81614435,57.8,112.0,1.5,-4.6000000000000005,c5,4.0,0.0,1,Z-WZE,1.0,A,-0.8766709305610163,40.58913496182528
P81787592,54.1,51.0,4.6000000000000005,-2.3000000000000003,c3,4.0,0.0,1,Z-RSU,1.0,,1.9932035338088467,36.457456514617384
P79316066,51.3,109.0,5.4,2.7,c5,2.0,0.0,1,Z-AYR,1.0,?,0.6932647611965433,33.31067282909496
P15430569,53.3,110.0,-0.1,-5.300000000000001,c3,2.0,0.0,0,Z-FSU,,A,1.1865792283397716,35.539067992863444
P92268872,43.3,74.0,6.5,3.4000000000000004,c4,3.0,0.0,0,Z-NRA,1.0,A,,24.242158802179624
P90251939,57.0,87.0,6.2,9.5,c1,3.0,1.0,0,Z-ETS,1.0,A,0.0698370567313806,39.71489318200951
P76291148,41.3,101.0,-1.8,-4.1000000000000005,c1,4.0,1.0,1,Z-WUR,1.0,A,0.483197655469821,21.991601710767192
P51046931,56.8,109.0,1.1,-0.1,,1.0,0.0,0,Z-NTD,1.0,A,0.0981534971845929,39.51839294512008
P37505485,59.7,64.0,-1.4,-3.8,c3,3.0,1.0,1,Z-NEZ,1.0,A,0.8432274528616913,
P91978745,51.8,136.0,39.0,,c1,4.0,0.0,0,Z-OWC,1.0,A,1.2154381541060018,33.89778141879278
P96519766,48.7,73.0,1.7000000000000002,6.9,c2,1.0,1.0,1,Z-JZP,1.0,A,0.7343717155018333,30.41408246934222
P24077560,53.400000000000006,70.0,,,c1,4.0,1.0,1,Z-OOE,1.0,A,-1.0042903758751998,35.60278917478706
,27.3,98.0,-0.5,1.0,c5,3.0,1.0,1,Z-CFR,1.0,A,-1.6002090832584672,6.246334669093944
P20277257,52.6,133.0,3.8,,c3,5.0,0.0,0,Z-TRM,1.0,A,-0.1966021567811582,34.72032396636915
P90739097,49.3,88.0,4.1000000000000005,-3.0,c1,5.0,1.0,1,Z-EUQ,1.0,?,-1.6544598496815532,30.979814019441736
P57776966,49.8,66.0,4.9,6.800000000000001,c1,4.0,0.0,1,Z-JLE,1.0,A,-0.0238569892509155,31.54434698248708
p47747467,55.8,85.0,0.2,-8.8,c5,3.0,1.0,1,Z-GAA,1.0,A,1.643901219677252,38.35879261608045
P40389798,49.6,88.0,2.0,0.3,c2,3.0,1.0,1,Z-TIU,1.0,A,-0.7949417937951203,
P98424419,41.0,118.0,6.0,3.1,?,3.0,0.0,0,Z-ZTH,1.0,A,0.8827675223685273,21.738138290139577
P52711935,49.0,133.0,-4.800000000000001,-13.1,c5,4.0,1.0,1,Z-WEC,1.0,A,0.5982846404783783,30.727375962571596
P20102320,50.7,106.0,7.2,,c5,2.0,1.0,1,Z-OOL,1.0,A,-0.4390018789067408,32.60799935672742
P45982329,51.1,119.0,-3.2,-3.8,c1,2.0,1.0,1,Z-SRR,1.0,A,-0.0250011527834741,33.03440520422912
P14707009,51.5,97.0,-2.7,-7.9,c3,3.0,0.0,0,Z-HKN,1.0,A,,33.45727430556561
P87439740,58.5,91.0,1.0,0.6000000000000001,c5,2.0,0.0,1,Z-EXP,1.0,A,-0.0211875940810898,41.35432140426698
P58839823,,45.0,62.0,7.7,c1,4.0,1.0,1,Z-XHO,1.0,A,0.670808144876864,22.22568902269267
P82549434,51.6,111.0,5.2,,c3,2.0,1.0,0,Z-MQW,1.0,A,-0.6974840195814244,33.581304105483646
P77092192,60.5,142.0,-1.7000000000000002,-16.5,c3,3.0,0.0,0,Z-PMR,1.0,A,-0.055427764025297,43.60936728756417
P77199465,36.3,63.0,2.1,0.0,c1,2.0,0.0,0,Z-BIG,1.0,A,-0.3230298662456067,
P12323050,51.6,135.0,-0.7000000000000001,-5.5,c2,3.0,0.0,1,Z-HHL,1.0,A,0.9255175802372748,33.61682012702048
P30943588,45.5,82.0,4.0,7.6,c1,2.0,1.0,1,Z-ITP,1.0,A,1.4162271840999443,26.73159348224261
P89898683,47.2,98.0,55.0,1.6,c1,3.0,0.0,1,Z-RJH,1.0,A,-0.6221840098206184,28.663606539742055
P49590339,42.900000000000006,82.0,-0.2,,c1,4.0,,1,Z-GYM,1.0,A,-1.0678958353371375,23.8567324710702
P47207489,48.8,131.0,,2.1,c1,4.0,1.0,1,Z-AZS,1.0,A,0.4209780411439048,30.474043558696003
?,64.9,139.0,4.4,-4.3,c2,2.0,0.0,0,?,1.0,A,-0.188030847955158,48.57130052984214
P25421147,40.0,82.0,1.4,-0.3,c5,3.0,0.0,1,Z-NJB,1.0,A,,20.62012674940508
P76825412,40.8,87.0,-1.2000000000000002,-8.3,c5,2.0,0.0,0,Z-TYF,1.0,A,0.9533215116238112,21.47350997769055
P15650939,39.7,51.0,5.800000000000001,-2.4000000000000004,c4,4.0,0.0,0,Z-NWB,1.0,A,,20.282588868528457
P13793551,64.0,63.0,3.3000000000000003,-3.4000000000000004,c3,5.0,1.0,1,Z-ZMV,1.0,A,0.6214593267754386,47.54676457965291
p53217581,46.5,80.0,-1.2000000000000002,-7.7,c1,4.0,0.0,0,Z-BLM,,A,-1.4720259421734134,27.838942650308415
P45635204,50.0,95.0,1.0,-1.6,c2,5.0,0.0,1,Z-IOR,1.0,A,-0.3060293652588184,31.769248456870933
P86032956,46.900000000000006,109.0,-6.5,-8.9,,3.0,0.0,0,Z-RWJ,1.0,A,-0.250133626345396,28.374953530043843
P23600201,42.6,83.0,-0.7000000000000001,-1.1,c5,,1.0,1,,1.0,A,0.2678245675406133,23.500194094372176
P99623813,48.3,85.0,-0.8,-9.0,c2,,0.0,0,Z-ASH,1.0,A,0.1273093135496953,29.88364418047008
P86685644,69.8,54.0,5.0,1.7000000000000002,c3,1.0,1.0,0,Z-PPV,1.0,A,-0.2004929353174017,54.12419245162904
P43631927,61.3,133.0,5.800000000000001,1.4,c5,3.0,,0,Z-FWH,1.0,A,-1.4759887247929675,44.52863828876829
P92668119,43.3,95.0,1.2000000000000002,0.3,c3,,0.0,0,Z-YAR,1.0,A,0.3521230603264113,24.32355963986955
P56217946,55.3,131.0,-1.6,-2.0,c3,4.0,0.0,1,Z-TSV,,A,0.6393274587742613,37.82816692755517
P36055879,43.5,90.0,3.9,,c5,4.0,1.0,1,Z-YRM,1.0,A,-0.3091601407806184,24.51629504600261
P60983335,35.9,107.0,-0.7000000000000001,-6.4,c3,,0.0,0,Z-KQQ,1.0,A,0.1706021626390027,
P88515936,58.3,99.0,0.4,-1.2000000000000002,c1,4.0,1.0,1,Z-VBP,1.0,A,-0.4863003046317183,
P30667962,59.400000000000006,115.0,5.6000000000000005,1.2000000000000002,c5,3.0,1.0,1,Z-SXA,1.0,A,-0.8976909319839737,42.440835619791955
,58.5,121.0,-0.2,,c4,1.0,1.0,0,Z-GJA,1.0,A,-0.5697758183847567,
P89374594,46.400000000000006,112.0,1.1,-0.2,c1,1.0,0.0,0,Z-ORG,1.0,A,-1.321378222700565,27.771212757023847
P74002574,,109.0,57.0,3.8,c5,1.0,0.0,1,Z-AXN,1.0,A,-0.6052333934102795,30.499018393982123
P44403389,56.2,123.0,2.2,-5.1000000000000005,c1,2.0,0.0,1,Z-MVL,1.0,A,-2.0002828581051286,38.74788998292311
P32559873,53.3,113.0,-0.9,-4.9,c5,5.0,0.0,1,Z-GYV,1.0,,0.1417434912168726,35.52346433613297
P28656651,47.0,,2.4000000000000004,1.6,c4,4.0,0.0,1,Z-PRG,1.0,A,1.23328108081408,
P50097122,37.2,202.67628698547625,3.9,1.5,c1,3.0,0.0,1,Z-PPH,1.0,A,0.5994829322810236,17.42835361893652
P89887100,51.1,57.0,-0.4,-2.3000000000000003,c4,1.0,1.0,1,Z-ALK,1.0,A,-0.1608742746197874,33.024876747278114
P64990781,58.8,98.0,5.9,-3.9,c1,4.0,1.0,1,Z-TWM,1.0,A,-0.4824256049739229,41.71108675312502
P57778861,40.6,127.0,-1.0,-6.0,c5,4.0,0.0,1,Z-AHM,,A,-1.576564938941338,21.221705398692585
P41603437,55.3,91.0,-36.0,-6.0,c3,2.0,0.0,1,,1.0,A,-0.2580826740839901,
P53308696,52.8,103.0,-1.0,2.6,c2,2.0,,1,Z-YIC,1.0,?,1.2156343383101695,34.983875256203234
P27806062,56.2,148.0,-0.6000000000000001,-10.1,c5,4.0,1.0,1,Z-UWV,1.0,A,0.5013989272506506,
P86063557,57.1,109.0,3.0,-3.4000000000000004,c1,1.0,1.0,1,Z-RVJ,1.0,A,-1.7493356924345085,
P62907068,44.6,69.0,5.0,-5.300000000000001,c2,3.0,1.0,0,Z-AWD,1.0,A,-1.668497930360383,25.749812822671824
P48271418,37.2,111.0,,-2.6,c3,5.0,1.0,1,Z-EGN,1.0,A,0.1745310152075457,
